[GIN] 2022/08/18 - 17:14:51 | 200 |     486.087µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:14:51 | 200 |     314.685µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:14:51 | 200 |      264.56µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:14:51 | 200 |     225.604µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:14:53 | 200 |    1.824796ms |    192.168.1.19 | POST     "/root/active"
[GIN] 2022/08/18 - 17:14:53 | 200 |     498.736µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:14:53 | 200 |     641.356µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:15:21 | 200 |     423.651µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:15:21 | 200 |     429.379µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:15:22 | 200 |     279.781µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:15:22 | 200 |     391.719µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:15:22 | 200 |      288.93µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:15:22 | 200 |     334.774µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:16:14 | 200 |    1.072202ms |    192.168.1.19 | POST     "/root/active"
[GIN] 2022/08/18 - 17:16:14 | 200 |      276.52µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:16:14 | 200 |     304.607µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:16:15 | 200 |     974.318µs |    192.168.1.10 | POST     "/root/active"
[GIN] 2022/08/18 - 17:16:15 | 200 |     208.997µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:16:15 | 200 |     329.035µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:16:15 | 200 |     888.902µs |    192.168.1.10 | POST     "/root/active"
[GIN] 2022/08/18 - 17:16:15 | 200 |     253.663µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:16:15 | 200 |     272.225µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:22:22 | 200 |    1.174104ms |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:22:22 | 200 |    1.191615ms |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:22:23 | 200 |     267.504µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:22:23 | 200 |     334.795µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:22:23 | 200 |     228.143µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:22:23 | 200 |     199.875µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:22:45 | 200 |     540.116µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:22:45 | 200 |     377.884µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:22:45 | 200 |     298.582µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:22:45 | 200 |     242.393µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:22:45 | 200 |     215.491µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:22:45 | 200 |     193.351µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:23:12 | 200 |     665.119µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:23:12 | 200 |     573.546µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:23:13 | 200 |     617.118µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:23:13 | 200 |     482.456µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:23:13 | 200 |     429.635µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:23:13 | 200 |     641.499µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:24:43 | 200 |      574.68µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:24:43 | 200 |      391.75µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:24:44 | 200 |     289.109µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:24:44 | 200 |     283.615µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:24:44 | 200 |     260.773µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:24:44 | 200 |     200.247µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:24:47 | 200 |    2.374444ms |    192.168.1.19 | POST     "/root/active"
[GIN] 2022/08/18 - 17:24:47 | 200 |     561.843µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:24:47 | 200 |     487.516µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:25:11 | 200 |     294.463µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:25:11 | 200 |     228.814µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:25:11 | 200 |     204.176µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:25:11 | 200 |     196.669µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:25:11 | 200 |     450.353µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:25:11 | 200 |      499.02µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:27:33 | 200 |     239.585µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:27:33 | 200 |     344.404µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:27:33 | 200 |     335.572µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:27:33 | 200 |      340.43µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:27:33 | 200 |     418.262µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:27:33 | 200 |     415.408µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:27:39 | 200 |    1.975605ms |    192.168.1.19 | POST     "/root/active"
[GIN] 2022/08/18 - 17:27:39 | 200 |     530.526µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:27:39 | 200 |     530.569µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:29:18 | 200 |     680.413µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:29:18 | 200 |     748.453µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:29:18 | 200 |     466.005µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:29:18 | 200 |     592.875µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:29:18 | 200 |    1.060865ms |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:29:18 | 200 |     949.779µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:31:06 | 200 |     258.497µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:31:06 | 200 |     393.398µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:31:06 | 200 |     239.999µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:31:06 | 200 |     266.084µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:31:06 | 200 |     460.192µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:31:06 | 200 |     475.801µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:31:10 | 200 |    1.796259ms |    192.168.1.19 | POST     "/root/active"
[GIN] 2022/08/18 - 17:31:10 | 200 |     639.045µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:31:10 | 200 |     773.489µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:31:18 | 200 |     402.444µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:31:18 | 200 |     416.124µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:31:18 | 200 |     319.792µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:31:18 | 200 |      313.78µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:31:18 | 200 |     394.008µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:31:18 | 200 |     326.684µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:31:20 | 200 |    2.219168ms |    192.168.1.19 | POST     "/root/active"
[GIN] 2022/08/18 - 17:31:20 | 200 |     932.646µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:31:20 | 200 |     557.446µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:31:27 | 200 |     374.831µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:31:27 | 200 |     366.085µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:31:28 | 200 |     380.952µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:31:28 | 200 |      367.32µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:31:28 | 200 |     367.744µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:31:28 | 200 |     223.139µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:32:47 | 200 |     236.927µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:32:47 | 200 |     262.929µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:32:47 | 200 |     348.753µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:32:47 | 200 |     314.325µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:32:47 | 200 |     414.219µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:32:47 | 200 |      391.71µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:34:43 | 200 |     635.252µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:34:43 | 200 |     544.636µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:34:44 | 200 |     209.215µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:34:44 | 200 |      257.93µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:34:44 | 200 |     281.454µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:34:44 | 200 |     420.589µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:34:48 | 200 |    2.078372ms |    192.168.1.19 | POST     "/root/active"
[GIN] 2022/08/18 - 17:34:48 | 200 |     842.632µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:34:48 | 200 |     522.404µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:37:19 | 200 |     229.642µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:37:19 | 200 |     368.129µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:37:19 | 200 |     347.666µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:37:19 | 200 |     265.077µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:37:19 | 200 |      511.92µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:37:19 | 200 |     454.598µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:38:09 | 200 |     587.089µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:38:09 | 200 |     591.714µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:38:10 | 200 |     303.312µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:38:10 | 200 |     368.637µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:38:10 | 200 |     213.818µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:38:10 | 200 |     331.735µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:40:33 | 200 |    1.537006ms |    192.168.1.19 | POST     "/root/active"
[GIN] 2022/08/18 - 17:40:33 | 200 |      483.53µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:40:33 | 200 |     660.922µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:40:35 | 200 |     172.564µs |    192.168.1.19 | GET      "/ws/action?uid=15&to_uid=12"
[GIN] 2022/08/18 - 17:40:35 | 204 |       9.547µs |    192.168.1.19 | OPTIONS  "/ws/msg?uid=15&to_uid=12"
[GIN] 2022/08/18 - 17:40:35 | 200 |     749.975µs |    192.168.1.19 | GET      "/ws/msg?uid=15&to_uid=12"
[GIN] 2022/08/18 - 17:40:35 | 200 |     134.304µs |    192.168.1.19 | GET      "/ws/action?uid=15&to_uid=12"
[GIN] 2022/08/18 - 17:40:53 | 200 |     507.678µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:40:53 | 200 |     510.399µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:40:53 | 200 |     175.269µs |    192.168.1.19 | GET      "/ws/action?uid=15&to_uid=12"
[GIN] 2022/08/18 - 17:40:53 | 200 |     500.567µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:40:53 | 200 |     703.862µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:40:53 | 200 |     644.526µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:40:53 | 200 |     697.224µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:41:30 | 200 |     171.888µs |    192.168.1.19 | GET      "/ws/action?uid=15&to_uid=12"
[GIN] 2022/08/18 - 17:41:36 | 200 |     124.175µs |    192.168.1.19 | GET      "/ws/action?uid=15&to_uid=12"
[GIN] 2022/08/18 - 17:41:46 | 200 |     256.094µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:41:46 | 200 |     299.732µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:41:46 | 200 |     308.075µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:41:46 | 200 |      176.61µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:41:46 | 200 |      496.13µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:41:46 | 200 |     589.165µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:41:46 | 200 |     139.438µs |    192.168.1.19 | GET      "/ws/action?uid=15&to_uid=12"
[GIN] 2022/08/18 - 17:41:52 | 200 |     554.372µs |    192.168.1.19 | GET      "/ws/msg?uid=15&to_uid=12"
[GIN] 2022/08/18 - 17:41:52 | 200 |     200.528µs |    192.168.1.19 | GET      "/ws/action?uid=15&to_uid=12"
[GIN] 2022/08/18 - 17:42:00 | 200 |    1.081297ms |    192.168.1.19 | POST     "/root/active"
[GIN] 2022/08/18 - 17:42:00 | 200 |     353.163µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:42:01 | 200 |     341.524µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:42:01 | 200 |     867.309µs |    192.168.1.10 | POST     "/root/active"
[GIN] 2022/08/18 - 17:42:01 | 200 |     322.681µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:42:01 | 200 |     167.238µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:42:01 | 200 |     893.515µs |    192.168.1.10 | POST     "/root/active"
[GIN] 2022/08/18 - 17:42:01 | 200 |       548.7µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:42:01 | 200 |     424.537µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:42:09 | 200 |     1.31257ms |    192.168.1.19 | POST     "/root/active"
[GIN] 2022/08/18 - 17:42:09 | 200 |      359.47µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:42:09 | 200 |     378.824µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:42:09 | 200 |     865.644µs |    192.168.1.10 | POST     "/root/active"
[GIN] 2022/08/18 - 17:42:09 | 200 |     230.143µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:42:09 | 200 |     315.223µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:42:10 | 200 |     867.881µs |    192.168.1.10 | POST     "/root/active"
[GIN] 2022/08/18 - 17:42:10 | 200 |     278.883µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:42:10 | 200 |     480.205µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:42:17 | 200 |     792.218µs |    192.168.1.19 | POST     "/root/active"
[GIN] 2022/08/18 - 17:42:17 | 200 |     715.663µs |    192.168.1.10 | POST     "/root/active"
[GIN] 2022/08/18 - 17:42:17 | 200 |     234.513µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:42:17 | 200 |     235.395µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:42:17 | 200 |     425.205µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:42:17 | 200 |      880.88µs |    192.168.1.10 | POST     "/root/active"
[GIN] 2022/08/18 - 17:42:17 | 200 |     419.508µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:42:18 | 200 |     291.152µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:42:18 | 200 |     595.286µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:43:40 | 200 |     358.287µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:43:40 | 200 |     460.855µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:43:40 | 200 |    1.306495ms |    192.168.1.10 | POST     "/root/active"
[GIN] 2022/08/18 - 17:43:40 | 200 |     240.717µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:43:40 | 200 |      323.75µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:43:40 | 200 |    1.044211ms |    192.168.1.10 | POST     "/root/active"
[GIN] 2022/08/18 - 17:43:40 | 200 |    1.848433ms |    192.168.1.19 | POST     "/root/active"
[GIN] 2022/08/18 - 17:43:40 | 200 |     502.167µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:43:40 | 200 |     298.487µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:44:40 | 200 |     318.421µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:44:40 | 200 |     329.808µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:44:40 | 200 |     318.626µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:44:40 | 200 |     330.127µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:44:40 | 200 |     400.507µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:44:40 | 200 |     535.698µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:46:11 | 200 |     205.173µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:46:11 | 200 |     279.529µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:46:11 | 200 |     261.605µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:46:11 | 200 |     311.738µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:46:11 | 200 |     512.729µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:46:11 | 200 |     563.791µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:46:48 | 200 |     857.793µs |    192.168.1.10 | POST     "/root/active"
[GIN] 2022/08/18 - 17:46:48 | 200 |     257.401µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:46:48 | 200 |     297.846µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:46:48 | 200 |     870.317µs |    192.168.1.19 | POST     "/root/active"
[GIN] 2022/08/18 - 17:46:48 | 200 |     854.749µs |    192.168.1.10 | POST     "/root/active"
[GIN] 2022/08/18 - 17:46:48 | 200 |     274.823µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:46:48 | 200 |     379.229µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:46:48 | 200 |     412.627µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:46:48 | 200 |     158.674µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:49:23 | 200 |     857.027µs |    192.168.1.10 | POST     "/root/active"
[GIN] 2022/08/18 - 17:49:23 | 200 |      329.62µs |    192.168.1.10 | GET      "/ws/getUserList?uid=14"
[GIN] 2022/08/18 - 17:49:23 | 200 |     310.321µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=14"
[GIN] 2022/08/18 - 17:49:23 | 200 |    1.381635ms |    192.168.1.19 | POST     "/root/active"
[GIN] 2022/08/18 - 17:49:23 | 200 |     319.535µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:49:23 | 200 |     337.689µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
[GIN] 2022/08/18 - 17:49:23 | 200 |     884.187µs |    192.168.1.10 | POST     "/root/active"
[GIN] 2022/08/18 - 17:49:23 | 200 |     243.323µs |    192.168.1.10 | GET      "/ws/updateMsg?uid=13"
[GIN] 2022/08/18 - 17:49:23 | 200 |     182.182µs |    192.168.1.10 | GET      "/ws/getUserList?uid=13"
[GIN] 2022/08/18 - 17:49:41 | 200 |    1.839701ms |    192.168.1.19 | POST     "/root/active"
[GIN] 2022/08/18 - 17:49:41 | 200 |      548.95µs |    192.168.1.19 | GET      "/ws/getUserList?uid=15"
[GIN] 2022/08/18 - 17:49:41 | 200 |     865.292µs |    192.168.1.19 | GET      "/ws/updateMsg?uid=15"
